title,text
"Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels.","Says by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels. a tweet"
Unemployment in the city of St. Petersburg is below the state average.,Unemployment in the city of St. Petersburg is below the state average. a Tampa Bay Times/Bay News 9 debate
"On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters.","On the day that (the Republican) state leader resigned in disgrace, a Shred-It' truck rolled up to Republican headquarters. a press release"
Says Texas ranks first in executions among the states.,Says Texas ranks first in executions among the states. an editorial.
"Tax rates were significantly higher ""in the '40s, the '50s, and the '60s.""","Tax rates were significantly higher ""in the '40s, the '50s, and the '60s."" South Bend, Ind."
Says he posted a win in the Republican Party of Wisconsin endorsement contest in the U.S. Senate primary.,Says he posted a win in the Republican Party of Wisconsin endorsement contest in the U.S. Senate primary. Facebook and Twitter posts
"John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr.","John McCain voted against establishing a national holiday in honor of Dr. Martin Luther King, Jr. an e-mail message"
"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.","Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism. a speech in Cincinnati"
"In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent.","In 2007, the top 1 percent of all income earners in the United States made 23.5 percent of all income, which is more than the entire bottom 50 percent. a Senate floor speech"
"More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots.""","More than 12,500 service men and women have been discharged on the basis of sexual orientation since the Don't Ask, Don't Tell"" policy was implemented, at a cost of over $360 million. Many of those forced out had special skills in high demand, such as translators, engineers, and pilots."" its platform"
"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.","Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state. his book ""Clinton Cash"""
Our reserves are now in much better shape than they were just a few years ago.,Our reserves are now in much better shape than they were just a few years ago. a press release
Says no city comparable in size to Austin or smaller was broken into as many congressional districts.,Says no city comparable in size to Austin or smaller was broken into as many congressional districts. an email to PolitiFact Texas.
"In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day.","In 32 other states and Washington D.C., they [voters] can avoid the wait by voting before Election Day. a news release"
