title,text
"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.","I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East. a major foreign policy speech"
Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate. a statement
President Barack Obama has virtually no one in his cabinet with private-sector experience.,President Barack Obama has virtually no one in his cabinet with private-sector experience. a campaign event
Florida was the only state during my eight years to go from AA to AAA in its bond rating.,"Florida was the only state during my eight years to go from AA to AAA in its bond rating. a meeting with business leaders in Portsmouth, N.H."
Obamacare isnt helping anyone.,Obamacare isnt helping anyone. a Republican presidential debate in Milwaukee
Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,Why do we have automatic citizenship upon birth? Were the only country in the world that has it. his Fox News program
"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.","Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests. a TV ad"
"It will cost $50,000 per enrollee in Obamacare over the next 10 years.","It will cost $50,000 per enrollee in Obamacare over the next 10 years. an interview on Fox News' ""America's Newsroom"""
"According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood.","According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood. a radio interview"
Members of Congress can retire with the same pay after only one term in office,Members of Congress can retire with the same pay after only one term in office a chain email message
The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact. a debate
"SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again.","SaysMichele Bachmann said on Fox News, This country could use a president like Benjamin Franklin again. posts on Facebook"
"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""","English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language."" New Hampshire."
"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.","By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market. subcommittee hearing"
Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals. a news release
Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges. a Texas House floor debate.
I havent really proposed (phasing out aid to Israel) in the past.,I havent really proposed (phasing out aid to Israel) in the past. comments to reporters
"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.","Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS. a website press release"
One of George Soros companies has provided some of the (voting) machines for some states.,One of George Soros companies has provided some of the (voting) machines for some states. an interview on CNN
"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.","Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough. remarks at the Cornerstone Action Dinner in Manchester, N.H."
